property_type,room_type,accommodates,bathrooms,city,number_of_reviews,log_price
Apartment,Private room,1,1.0,NYC,5,3.555348061
Apartment,Entire home/apt,3,1.0,NYC,2,5.117993812
Apartment,Entire home/apt,2,1.0,NYC,1,4.905274778
Bed & Breakfast,Private room,2,2.0,LA,1,3.912023005
Apartment,Private room,2,1.0,LA,0,3.688879454
Apartment,Entire home/apt,2,1.0,NYC,0,5.521460918
Bed & Breakfast,Private room,2,1.0,NYC,0,4.890349128
Apartment,Entire home/apt,5,2.0,LA,21,4.644390898999999
Apartment,Entire home/apt,5,1.0,LA,81,4.59511985
Apartment,Entire home/apt,2,1.0,NYC,4,5.192956851
Apartment,Entire home/apt,2,1.0,SF,38,4.905274778
Apartment,Entire home/apt,6,2.0,Chicago,3,4.828313737
Apartment,Private room,2,1.0,NYC,2,3.80666249
Apartment,Entire home/apt,5,1.0,LA,41,5.075173815
Guest suite,Private room,3,1.0,SF,128,5.010635294
Apartment,Entire home/apt,1,1.0,NYC,0,4.787491743
Apartment,Private room,2,1.0,NYC,115,4.382026635
Apartment,Entire home/apt,4,2.0,LA,8,5.579729826
Apartment,Private room,3,1.0,Boston,91,4.158883083
Apartment,Entire home/apt,2,1.0,DC,10,4.86753445
House,Entire home/apt,2,1.0,SF,38,5.272999559
Apartment,Shared room,1,1.0,Boston,1,3.850147602
Apartment,Private room,1,1.0,NYC,46,4.276666119
House,Entire home/apt,4,2.0,LA,0,4.787491743
Apartment,Entire home/apt,2,1.0,LA,20,4.454347296
House,Private room,2,0.0,LA,0,3.63758616
House,Entire home/apt,7,2.0,LA,30,6.109247582999999
House,Entire home/apt,8,2.0,LA,10,6.109247582999999
Apartment,Entire home/apt,1,1.0,LA,8,4.65396035
Apartment,Private room,2,1.0,Chicago,43,3.7841896339999996
Apartment,Entire home/apt,2,1.0,NYC,9,4.65396035
Apartment,Private room,2,2.0,NYC,3,4.382026635
Apartment,Shared room,2,1.0,NYC,9,5.0039463060000005
Apartment,Entire home/apt,8,2.0,NYC,57,5.749392986
Apartment,Entire home/apt,2,1.0,NYC,20,5.298317367
House,Entire home/apt,6,2.0,LA,2,6.150602768
House,Shared room,1,1.0,LA,8,3.258096538
Apartment,Entire home/apt,5,1.0,NYC,6,5.010635294
Apartment,Entire home/apt,5,2.0,NYC,0,5.298317367
Apartment,Private room,2,1.0,NYC,49,3.951243719
Apartment,Entire home/apt,4,1.0,NYC,77,5.241747015
Apartment,Private room,2,1.0,NYC,36,3.80666249
Apartment,Private room,2,1.0,NYC,5,4.007333185
Apartment,Entire home/apt,3,1.0,Boston,3,4.5849674789999995
Apartment,Private room,3,1.0,NYC,9,4.49980967
Apartment,Private room,2,1.0,SF,1,3.8918202980000003
Apartment,Entire home/apt,2,1.0,LA,24,4.248495242
House,Entire home/apt,4,2.0,LA,15,5.65248918
Apartment,Private room,2,1.0,NYC,23,4.406719247
Apartment,Entire home/apt,4,1.0,NYC,22,5.272999559
Apartment,Entire home/apt,8,2.0,LA,29,5.631211782
Apartment,Private room,2,1.0,NYC,0,5.521460918
Apartment,Entire home/apt,2,1.0,NYC,14,5.068904202
Loft,Entire home/apt,2,1.5,LA,0,4.6051701860000005
House,Private room,3,2.0,LA,1,4.007333185
Apartment,Private room,2,1.0,SF,41,4.905274778
Apartment,Entire home/apt,5,1.0,LA,4,4.744932128
Apartment,Entire home/apt,3,1.0,NYC,7,5.075173815
Apartment,Entire home/apt,4,1.0,SF,39,5.030437921
Townhouse,Entire home/apt,2,1.0,NYC,47,4.454347296
Apartment,Private room,2,1.0,NYC,5,4.382026635
Apartment,Private room,2,1.0,NYC,24,4.007333185
Apartment,Entire home/apt,6,1.5,NYC,3,5.703782475
House,Entire home/apt,7,3.0,LA,1,5.342334252
Apartment,Entire home/apt,6,1.0,Chicago,34,5.220355825
Apartment,Private room,2,1.0,NYC,4,3.80666249
Apartment,Private room,2,1.0,NYC,0,4.3694478519999995
Apartment,Entire home/apt,4,1.0,NYC,13,5.010635294
Condominium,Entire home/apt,2,1.0,NYC,1,5.9889614170000005
Apartment,Entire home/apt,4,2.0,Boston,0,5.9889614170000005
Apartment,Private room,2,2.0,NYC,0,4.343805422
Apartment,Entire home/apt,5,1.0,LA,12,4.234106505
Apartment,Entire home/apt,3,1.0,NYC,5,4.6051701860000005
Apartment,Entire home/apt,2,1.0,SF,15,4.941642423
Apartment,Private room,1,1.0,SF,0,5.521460918
Apartment,Entire home/apt,2,1.0,NYC,11,5.164785974
Apartment,Entire home/apt,2,1.0,NYC,0,4.941642423
Apartment,Entire home/apt,6,3.5,LA,0,6.476972363
Apartment,Entire home/apt,2,1.0,NYC,0,5.272999559
Apartment,Entire home/apt,4,1.0,NYC,0,5.010635294
Apartment,Private room,2,2.0,SF,69,4.65396035
House,Private room,2,2.5,DC,2,3.80666249
Apartment,Entire home/apt,5,1.0,NYC,2,5.220355825
House,Private room,2,1.0,LA,1,4.6051701860000005
House,Private room,1,1.0,Boston,0,4.317488114
House,Entire home/apt,5,1.0,LA,20,4.624972813
Other,Private room,2,1.0,Chicago,23,3.555348061
Bungalow,Private room,2,1.0,LA,142,4.6051701860000005
Apartment,Entire home/apt,4,1.0,SF,82,5.192956851
Apartment,Private room,2,1.0,NYC,1,4.304065093
Condominium,Entire home/apt,3,1.0,Chicago,1,4.787491743
Apartment,Private room,2,1.0,NYC,0,4.382026635
Apartment,Entire home/apt,4,1.0,Boston,0,5.010635294
Apartment,Entire home/apt,3,1.0,LA,32,4.905274778
Apartment,Private room,2,1.0,LA,1,4.317488114
Apartment,Private room,2,1.0,LA,0,4.787491743
Apartment,Entire home/apt,2,1.0,NYC,2,4.382026635
Condominium,Entire home/apt,6,1.0,Boston,4,4.9767337419999995
Apartment,Entire home/apt,4,1.0,NYC,0,4.442651256
House,Private room,2,1.0,LA,85,4.317488114
House,Private room,4,1.0,LA,14,3.912023005
Apartment,Private room,1,1.0,NYC,11,3.63758616
House,Entire home/apt,8,2.5,LA,18,6.999422468
Condominium,Shared room,2,2.0,NYC,1,4.6051701860000005
House,Private room,1,1.0,Boston,0,3.688879454
House,Private room,2,1.0,LA,0,4.543294782
Guesthouse,Private room,2,1.0,LA,0,5.164785974
Apartment,Entire home/apt,2,1.0,LA,0,4.828313737
Apartment,Entire home/apt,2,1.0,SF,15,4.9767337419999995
Apartment,Entire home/apt,4,1.0,LA,27,4.49980967
Apartment,Private room,1,1.5,NYC,1,3.688879454
Apartment,Entire home/apt,4,1.0,NYC,4,4.828313737
House,Entire home/apt,5,2.0,LA,1,4.65396035
Apartment,Entire home/apt,4,1.0,NYC,139,5.010635294
Apartment,Private room,2,1.0,LA,9,5.298317367
Townhouse,Entire home/apt,8,1.5,NYC,15,5.9914645470000005
House,Entire home/apt,4,1.0,LA,1,4.574710979
Apartment,Entire home/apt,5,1.0,NYC,9,4.8598124039999995
Apartment,Entire home/apt,2,1.0,Chicago,20,4.17438727
House,Private room,2,1.0,LA,16,3.6635616460000002
House,Private room,4,2.0,DC,0,7.313220387
Guesthouse,Entire home/apt,4,1.0,LA,23,4.65396035
Apartment,Entire home/apt,4,1.0,NYC,9,5.293304825
House,Private room,2,1.0,LA,0,4.382026635
Apartment,Private room,1,1.0,LA,4,3.80666249
Apartment,Entire home/apt,4,1.0,LA,0,4.9344739330000005
Apartment,Entire home/apt,7,1.0,NYC,0,3.850147602
Apartment,Entire home/apt,6,2.0,LA,22,5.556828062
House,Private room,1,3.5,DC,4,4.787491743
House,Entire home/apt,5,1.0,SF,10,5.616771097999999
House,Entire home/apt,16,3.5,Boston,10,6.476972363
Apartment,Private room,1,1.0,SF,0,4.700480366
Apartment,Entire home/apt,4,1.0,NYC,1,5.4161004020000005
Apartment,Entire home/apt,2,1.0,SF,27,5.298317367
Apartment,Entire home/apt,5,1.0,Chicago,12,4.828313737
Apartment,Private room,2,1.0,NYC,1,4.382026635
House,Entire home/apt,4,1.0,LA,0,5.4161004020000005
Apartment,Private room,1,1.0,LA,1,4.025351691
Apartment,Entire home/apt,2,1.0,Chicago,0,4.770684623999999
Apartment,Entire home/apt,2,1.0,LA,1,5.463831805
Casa particular,Private room,1,1.0,LA,0,4.382026635
House,Shared room,4,2.5,LA,0,3.218875825
Apartment,Private room,2,1.0,LA,4,4.094344562
Apartment,Entire home/apt,4,1.0,LA,42,4.905274778
Apartment,Entire home/apt,4,1.0,NYC,15,5.010635294
Apartment,Private room,4,1.0,Chicago,9,4.382026635
House,Entire home/apt,4,1.0,SF,12,5.298317367
Condominium,Entire home/apt,4,1.0,SF,1,5.65248918
Apartment,Private room,2,1.0,NYC,1,4.430816799
House,Entire home/apt,1,1.0,LA,158,4.48863637
House,Private room,2,0.0,LA,0,3.496507561
Apartment,Entire home/apt,4,1.0,LA,11,5.164785974
Apartment,Entire home/apt,2,1.0,Chicago,0,3.912023005
Apartment,Entire home/apt,6,1.0,LA,29,4.8598124039999995
House,Private room,1,1.5,NYC,18,4.317488114
House,Entire home/apt,6,2.0,SF,8,5.8579331539999995
Condominium,Entire home/apt,5,1.5,LA,19,4.6051701860000005
Apartment,Entire home/apt,2,1.0,Boston,21,5.298317367
Apartment,Entire home/apt,5,1.5,LA,13,4.65396035
Apartment,Shared room,1,1.0,LA,19,3.401197382
Apartment,Entire home/apt,3,1.0,Chicago,1,4.6051701860000005
Apartment,Private room,2,1.0,NYC,3,4.634728988
Apartment,Entire home/apt,4,1.0,Chicago,96,4.574710979
Apartment,Entire home/apt,4,1.0,NYC,0,5.521460918
Apartment,Private room,2,1.0,NYC,15,4.094344562
Apartment,Entire home/apt,6,2.0,NYC,99,5.616771097999999
Apartment,Private room,2,1.0,NYC,1,4.49980967
House,Entire home/apt,5,2.0,LA,6,6.052089168999999
House,Private room,2,1.0,LA,0,4.248495242
Apartment,Entire home/apt,6,1.0,LA,85,4.700480366
House,Private room,1,1.5,NYC,0,5.010635294
Bed & Breakfast,Private room,2,2.0,LA,311,4.521788577
House,Private room,2,1.0,LA,42,3.63758616
House,Private room,2,1.0,LA,0,3.912023005
Apartment,Entire home/apt,4,1.0,NYC,13,5.298317367
Apartment,Entire home/apt,5,1.0,NYC,76,4.465908119
House,Private room,1,1.5,LA,0,4.852030264
House,Private room,2,1.0,Chicago,122,3.8918202980000003
Apartment,Entire home/apt,7,2.0,Chicago,22,5.187385806
Apartment,Private room,3,1.0,NYC,40,4.65396035
House,Entire home/apt,6,2.0,LA,2,6.549650742000001
Apartment,Private room,2,1.0,LA,1,4.828313737
Apartment,Entire home/apt,2,1.0,DC,18,4.779123493
Apartment,Entire home/apt,2,1.0,Chicago,40,5.010635294
House,Private room,2,1.0,LA,1,4.343805422
Apartment,Private room,2,1.5,NYC,45,4.59511985
House,Private room,1,1.0,LA,37,4.17438727
Apartment,Entire home/apt,3,1.0,NYC,0,5.135798437
Apartment,Entire home/apt,6,2.0,Chicago,40,5.0039463060000005
House,Private room,2,1.0,LA,3,4.828313737
Apartment,Entire home/apt,5,1.0,Boston,29,5.129898715
Loft,Private room,4,2.0,NYC,19,5.298317367
House,Private room,2,1.0,SF,13,4.127134385
House,Entire home/apt,4,1.0,LA,7,4.9767337419999995
Apartment,Private room,2,1.0,NYC,19,4.204692618999999
Apartment,Entire home/apt,2,1.0,NYC,11,5.010635294
Apartment,Private room,1,1.0,NYC,1,4.248495242
Apartment,Private room,2,1.0,SF,2,5.521460918
Apartment,Private room,2,1.0,NYC,13,3.912023005
Apartment,Entire home/apt,2,1.0,DC,0,5.010635294
Apartment,Entire home/apt,2,1.0,Boston,36,5.298317367
Apartment,Entire home/apt,2,1.0,NYC,3,3.80666249
Apartment,Entire home/apt,4,1.0,LA,1,4.477336814
Apartment,Shared room,1,1.0,NYC,6,4.49980967
Townhouse,Private room,2,2.5,Boston,1,3.850147602
Apartment,Entire home/apt,2,1.0,LA,5,5.393627546
Apartment,Entire home/apt,8,1.0,DC,3,5.293304825
Apartment,Private room,2,1.5,NYC,0,3.912023005
Apartment,Private room,2,1.0,NYC,0,3.80666249
Condominium,Private room,4,1.0,LA,3,4.33073334
Camper/RV,Entire home/apt,4,1.0,LA,0,4.356708827
Apartment,Private room,2,1.0,Chicago,2,3.63758616
Apartment,Private room,3,1.0,SF,0,4.59511985
House,Private room,1,1.0,LA,2,3.80666249
House,Entire home/apt,4,1.0,DC,15,4.553876892
Apartment,Private room,2,1.0,NYC,3,3.912023005
Apartment,Entire home/apt,5,1.0,NYC,77,5.517452896
Apartment,Entire home/apt,4,1.0,NYC,2,4.86753445
Condominium,Entire home/apt,8,2.0,DC,9,5.700443572999999
Apartment,Private room,2,1.5,NYC,8,3.8918202980000003
Apartment,Entire home/apt,6,1.0,Chicago,13,4.49980967
Apartment,Entire home/apt,3,1.0,LA,9,4.382026635
Apartment,Entire home/apt,2,1.0,SF,31,4.828313737
House,Entire home/apt,12,3.5,LA,14,6.309918278
Apartment,Entire home/apt,2,1.0,DC,0,4.17438727
Apartment,Entire home/apt,2,1.0,NYC,0,5.164785974
Apartment,Entire home/apt,4,1.0,SF,1,5.370638027999999
House,Entire home/apt,6,3.0,LA,3,5.247024072
Apartment,Private room,3,1.0,Boston,103,4.8598124039999995
Apartment,Entire home/apt,2,2.0,NYC,6,5.010635294
Apartment,Entire home/apt,4,1.0,SF,1,5.010635294
House,Entire home/apt,8,4.5,DC,10,6.184148891
Townhouse,Private room,2,1.0,NYC,20,3.850147602
Bungalow,Entire home/apt,2,1.0,LA,104,4.553876892
House,Private room,4,1.0,DC,2,6.476972363
House,Shared room,1,1.0,LA,0,2.890371758
Apartment,Entire home/apt,4,2.0,Chicago,8,5.247024072
House,Entire home/apt,6,2.5,LA,0,5.913503006
House,Private room,2,2.0,LA,27,3.8918202980000003
Apartment,Shared room,1,1.0,NYC,0,4.094344562
House,Private room,1,1.0,NYC,1,3.258096538
Apartment,Entire home/apt,8,1.0,NYC,15,7.003065459
Condominium,Entire home/apt,6,1.0,DC,0,6.309918278
Apartment,Entire home/apt,1,1.0,SF,1,5.669880922999999
Apartment,Entire home/apt,4,1.0,LA,0,5.010635294
Apartment,Entire home/apt,2,1.0,NYC,4,4.787491743
Apartment,Entire home/apt,5,2.0,DC,13,5.733341277
Apartment,Entire home/apt,4,1.0,NYC,21,5.298317367
Condominium,Entire home/apt,6,1.0,DC,19,4.700480366
House,Private room,1,1.0,LA,8,3.912023005
House,Entire home/apt,6,2.0,LA,0,5.521460918
Apartment,Entire home/apt,5,2.0,Chicago,84,5.616771097999999
House,Entire home/apt,3,1.0,LA,166,4.343805422
Townhouse,Entire home/apt,16,3.0,NYC,110,4.59511985
Apartment,Entire home/apt,4,1.0,NYC,85,5.18178355
Loft,Entire home/apt,2,1.0,NYC,2,4.477336814
House,Private room,2,1.0,NYC,8,4.094344562
Apartment,Entire home/apt,2,1.0,SF,2,4.59511985
House,Entire home/apt,4,1.5,LA,1,5.521460918
House,Private room,2,1.5,LA,0,5.129898715
Apartment,Entire home/apt,5,2.0,LA,0,5.4161004020000005
House,Private room,4,2.0,Boston,11,4.143134726
House,Private room,1,1.5,LA,13,3.295836866
Apartment,Private room,1,1.0,NYC,59,3.7612001160000004
Apartment,Private room,2,1.5,NYC,2,4.59511985
Apartment,Entire home/apt,4,1.0,NYC,16,5.220355825
Apartment,Entire home/apt,4,1.0,NYC,16,5.187385806
Apartment,Private room,1,1.0,NYC,0,3.610917913
House,Private room,2,1.0,NYC,18,4.204692618999999
House,Entire home/apt,10,3.0,LA,13,6.906754779
Apartment,Entire home/apt,3,1.0,DC,12,4.700480366
Apartment,Entire home/apt,4,2.0,LA,0,5.521460918
Apartment,Private room,1,,NYC,101,4.317488114
Apartment,Entire home/apt,4,2.0,LA,22,5.298317367
Apartment,Private room,2,1.0,Chicago,5,4.094344562
Bungalow,Entire home/apt,3,1.0,LA,37,4.86753445
Condominium,Entire home/apt,5,2.0,Chicago,1,5.081404365
House,Private room,3,1.0,LA,8,4.356708827
Apartment,Entire home/apt,4,2.0,SF,26,5.783825182
Apartment,Private room,2,1.0,DC,3,4.007333185
Apartment,Entire home/apt,3,1.0,LA,1,4.248495242
Apartment,Private room,1,1.0,NYC,0,4.49980967
Apartment,Entire home/apt,6,2.0,Chicago,68,5.010635294
Bed & Breakfast,Entire home/apt,4,2.0,NYC,48,5.220355825
House,Entire home/apt,8,2.0,LA,17,5.517452896
Apartment,Entire home/apt,2,1.0,NYC,38,5.187385806
Apartment,Entire home/apt,2,1.0,Boston,1,5.293304825
House,Entire home/apt,2,1.0,NYC,14,4.49980967
Apartment,Entire home/apt,2,1.0,SF,0,4.828313737
House,Private room,2,1.0,LA,23,4.48863637
Apartment,Entire home/apt,6,1.0,NYC,65,4.6051701860000005
Apartment,Entire home/apt,4,1.0,NYC,10,5.18178355
Apartment,Entire home/apt,2,1.0,NYC,7,4.828313737
Apartment,Entire home/apt,4,1.0,DC,2,4.820281566
Villa,Private room,2,1.0,LA,4,4.219507705
Apartment,Private room,2,1.0,NYC,131,4.828313737
Apartment,Entire home/apt,3,1.0,NYC,7,4.941642423
Apartment,Entire home/apt,2,1.0,NYC,0,5.703782475
Apartment,Entire home/apt,6,1.0,NYC,0,5.293304825
Apartment,Entire home/apt,10,2.0,Chicago,6,5.998936562000001
Apartment,Entire home/apt,4,1.0,LA,1,4.744932128
Apartment,Private room,2,1.5,NYC,7,4.418840608
Apartment,Entire home/apt,3,1.0,LA,3,5.393627546
House,Private room,3,1.0,DC,2,5.010635294
Apartment,Entire home/apt,4,1.0,LA,4,4.983606622
Apartment,Entire home/apt,3,1.0,NYC,2,5.5606816310000005
Apartment,Entire home/apt,3,1.0,NYC,1,4.941642423
Apartment,Entire home/apt,4,1.0,Chicago,2,5.0039463060000005
Apartment,Entire home/apt,2,1.0,Boston,36,4.59511985
Apartment,Private room,2,1.0,NYC,23,4.094344562
Apartment,Entire home/apt,3,1.5,SF,23,5.521460918
Apartment,Entire home/apt,2,1.0,NYC,87,4.6051701860000005
Apartment,Entire home/apt,2,1.0,NYC,16,4.744932128
House,Private room,2,1.5,NYC,3,4.553876892
Apartment,Entire home/apt,7,2.0,NYC,68,4.905274778
House,Entire home/apt,6,1.0,NYC,6,5.123963979
Guesthouse,Entire home/apt,2,1.0,LA,29,4.9344739330000005
House,Private room,2,1.5,LA,2,4.65396035
Apartment,Private room,2,1.0,NYC,1,4.189654742
Apartment,Entire home/apt,5,2.5,LA,11,5.521460918
Apartment,Private room,2,1.0,NYC,1,4.6051701860000005
Apartment,Entire home/apt,4,2.0,DC,0,5.521460918
Apartment,Private room,1,1.0,NYC,0,3.737669618
House,Private room,1,1.5,NYC,0,3.36729583
Apartment,Private room,1,1.0,SF,2,3.912023005
Apartment,Private room,1,1.0,NYC,18,4.6051701860000005
Apartment,Private room,2,1.0,NYC,47,4.007333185
Apartment,Entire home/apt,2,1.0,DC,12,4.574710979
Apartment,Private room,1,1.0,NYC,3,3.737669618
Apartment,Entire home/apt,5,2.0,Chicago,85,5.187385806
Apartment,Entire home/apt,8,1.0,NYC,69,4.700480366
Apartment,Entire home/apt,2,1.0,NYC,22,4.442651256
Apartment,Private room,2,1.0,NYC,5,4.094344562
Apartment,Entire home/apt,3,1.0,LA,0,5.209486153
Apartment,Entire home/apt,4,1.0,LA,9,4.912654886
Apartment,Private room,1,1.0,LA,0,4.317488114
Apartment,Entire home/apt,4,1.0,NYC,70,4.8598124039999995
Apartment,Private room,2,1.0,Boston,0,4.110873863999999
House,Private room,2,1.0,LA,16,4.077537444
House,Private room,2,1.0,LA,63,4.709530201000001
House,Shared room,2,1.0,LA,0,4.59511985
Apartment,Entire home/apt,2,1.0,DC,26,4.248495242
House,Private room,1,1.0,LA,0,3.8918202980000003
House,Entire home/apt,6,1.0,SF,7,5.476463552
Apartment,Entire home/apt,4,1.0,LA,13,4.779123493
Apartment,Private room,2,1.0,LA,0,4.6051701860000005
Apartment,Private room,1,1.0,NYC,19,4.094344562
Apartment,Private room,2,1.0,Chicago,1,4.17438727
Apartment,Entire home/apt,4,1.0,NYC,1,5.262690189
House,Entire home/apt,6,1.0,SF,179,5.459585514
House,Entire home/apt,4,2.5,LA,0,5.521460918
Apartment,Private room,1,2.0,LA,0,3.526360525
Condominium,Entire home/apt,3,1.0,LA,5,5.521460918
Apartment,Entire home/apt,4,1.0,NYC,24,4.3694478519999995
Condominium,Private room,3,1.0,LA,2,3.526360525
House,Entire home/apt,2,1.0,LA,211,4.442651256
Apartment,Private room,2,,NYC,76,3.6635616460000002
Apartment,Private room,2,1.0,NYC,8,3.80666249
Apartment,Private room,1,1.0,NYC,1,4.094344562
Apartment,Entire home/apt,5,2.0,Chicago,44,5.517452896
House,Private room,1,1.0,Boston,2,3.401197382
Apartment,Entire home/apt,4,1.0,LA,0,4.828313737
Apartment,Entire home/apt,4,1.0,LA,78,4.48863637
Apartment,Entire home/apt,2,1.0,DC,0,4.787491743
Apartment,Private room,2,1.0,NYC,2,3.912023005
Apartment,Private room,2,1.0,NYC,50,4.248495242
Apartment,Private room,2,1.0,NYC,2,4.65396035
Apartment,Private room,1,1.5,NYC,3,4.094344562
House,Shared room,2,1.5,NYC,3,3.912023005
In-law,Entire home/apt,4,1.0,SF,1,4.787491743
House,Entire home/apt,2,1.0,LA,117,4.905274778
House,Entire home/apt,7,2.5,SF,60,6.246106765
Loft,Private room,2,1.0,LA,157,4.248495242
Apartment,Entire home/apt,2,1.0,Boston,13,4.86753445
Apartment,Entire home/apt,7,2.5,LA,10,6.214608097999999
Apartment,Entire home/apt,3,1.0,NYC,0,4.828313737
Apartment,Private room,2,1.0,NYC,0,3.951243719
Apartment,Private room,4,1.0,LA,2,4.219507705
House,Entire home/apt,8,2.5,LA,6,6.163314804
House,Private room,2,1.0,LA,22,4.262679877
Apartment,Entire home/apt,2,1.0,NYC,2,4.382026635
Apartment,Private room,1,1.0,NYC,0,4.49980967
House,Entire home/apt,4,1.0,NYC,2,4.779123493
Apartment,Private room,2,1.0,NYC,0,4.317488114
House,Entire home/apt,4,1.0,NYC,1,5.521460918
Apartment,Shared room,2,1.0,NYC,0,3.80666249
Apartment,Shared room,2,1.0,NYC,2,3.496507561
Apartment,Private room,3,1.0,LA,14,4.510859507
Apartment,Entire home/apt,2,1.5,LA,2,5.616771097999999
Cabin,Entire home/apt,2,1.0,SF,68,5.068904202
Apartment,Entire home/apt,3,1.0,Boston,0,4.9698133
House,Private room,2,1.0,LA,0,4.6051701860000005
Apartment,Entire home/apt,2,1.0,NYC,53,5.438079309
Apartment,Private room,2,1.5,NYC,1,4.382026635
Apartment,Entire home/apt,2,1.0,NYC,6,4.317488114
Bed & Breakfast,Private room,2,1.0,SF,44,5.010635294
House,Private room,1,1.0,LA,0,4.248495242
Apartment,Entire home/apt,3,1.0,NYC,1,4.9344739330000005
Apartment,Private room,2,1.0,NYC,122,4.553876892
Apartment,Private room,4,1.0,NYC,2,4.6051701860000005
Apartment,Entire home/apt,4,1.0,NYC,15,4.248495242
Apartment,Private room,2,1.5,LA,11,3.80666249
House,Private room,1,1.0,LA,0,4.317488114
House,Entire home/apt,2,2.0,LA,39,5.0039463060000005
Apartment,Entire home/apt,2,1.0,SF,20,5.298317367
Apartment,Entire home/apt,2,1.0,NYC,6,4.543294782
Timeshare,Entire home/apt,4,1.0,SF,0,6.551080335
Apartment,Private room,1,1.0,SF,31,5.192956851
Apartment,Entire home/apt,4,1.0,Boston,97,5.342334252
House,Private room,1,1.0,LA,0,4.65396035
Apartment,Entire home/apt,2,1.0,NYC,5,4.6051701860000005
House,Entire home/apt,4,1.0,Chicago,15,4.828313737
House,Entire home/apt,10,4.5,LA,7,6.618738984
Townhouse,Private room,2,1.5,LA,0,4.317488114
Apartment,Entire home/apt,4,1.0,NYC,2,5.010635294
House,Entire home/apt,6,1.5,LA,51,4.787491743
Apartment,Entire home/apt,2,1.0,NYC,15,5.0039463060000005
Apartment,Entire home/apt,4,1.0,NYC,21,5.075173815
Apartment,Private room,2,1.0,LA,1,3.688879454
Apartment,Private room,2,1.0,NYC,9,4.553876892
Apartment,Private room,2,1.0,NYC,86,4.5849674789999995
House,Private room,2,1.0,LA,1,4.234106505
Apartment,Private room,2,1.0,LA,0,4.59511985
Apartment,Entire home/apt,4,1.0,NYC,4,4.990432587
Guest suite,Entire home/apt,2,1.0,SF,42,4.59511985
Apartment,Entire home/apt,3,1.0,LA,3,4.094344562
House,Private room,2,1.0,SF,0,5.010635294
Apartment,Entire home/apt,4,1.0,SF,0,6.214608097999999
